GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
ASTN2	chr9	119187504	120177317	119977022	120053604	-1.56964	0.000103411	0.000306957	4.29825	5.03208e-05	2.86949	-0.599395
ASTN2	chr9	119187504	120177317	120053793	120176774	-1.63945	0.000117061	0.000364698	3.64884	0.000224471	-2.64471	0.215111
BRINP1	chr9	121928908	122131739	121971220	121976196	-1.48648	0.000121504	0.000340459	2.37345	0.004232	2.18834	-1.49633
BRINP1	chr9	121928908	122131739	122004495	122011237	-1.18706	0.000147772	0.00033646	3.23979	0.000575724	1.39938	-1.62396
BRINP1	chr9	121928908	122131739	122011429	122075415	-1.35085	0.000114931	0.000293145	3.26309	0.000545644	-0.725484	-2.01321
BRINP1	chr9	121928908	122131739	122075684	122131333	-1.50922	0.000120615	0.000343337	5.9393	1.15e-06	1.30761	-0.676163
GSN	chr9	124030380	124095120	124044232	124045596	1.13902	0.0163333	0.00741644	5.08563	8.21044e-06	-1.18284	-0.886836
GSN	chr9	124030380	124095120	124062405	124064240	1.33703	0.0238688	0.00944811	5.81538	1.52975e-06	-0.993848	-2.80166
GGTA1P	chr9	124217319	124262306	124241613	124261928	1.19397	0.0015353	0.000671074	3.3947	0.000402995	-1.94397	-0.952851
DAB2IP	chr9	124329381	124547809	124329508	124440956	-1.68013	0.000186256	0.00059687	2.19319	0.00640936	-1.53844	0.0358848
DAB2IP	chr9	124329381	124547809	124505201	124519291	3.32327	0.00401363	0.000400989	3.00391	0.000991032	-1.62552	0.184545
MORN5	chr9	124922187	124962367	124922299	124929046	-1.67753	0.000131933	0.000422026	2.76481	0.00171865	0.0362442	0.293882
MORN5	chr9	124922187	124962367	124932036	124936774	-1.90767	0.000131861	0.000494742	4.99434	1.01311e-05	1.71705	0.184061
CRB2	chr9	126118446	126142614	126118634	126125143	1.17577	0.017272	0.00764541	5.50394	3.13375e-06	-0.259703	-0.44073
CRB2	chr9	126118446	126142614	126131226	126132386	1.03728	0.0180184	0.00877938	2.46711	0.00341105	-0.832821	-1.04012
CRB2	chr9	126118446	126142614	126136200	126136857	1.27143	0.0221064	0.00915753	4.2113	6.14748e-05	-0.418667	-0.321739
OLFML2A	chr9	127539437	127577170	127563354	127563692	1.82805	0.0481722	0.0135675	3.63405	0.000232244	-1.15064	-0.87243
ARPC5L	chr9	127631484	127639696	127631719	127635970	-2.1411	1.16345	5.13195	14.5789	2.63692e-15	-0.580702	-0.535016
LOC51145	chr9	128506034	128508208	128506217	128507694	1.94408	0.0105263	0.00273557	5.68502	2.06527e-06	-0.941982	-0.919513
PBX3	chr9	128509617	128729655	128510708	128510828	2.89245	0.498935	0.067194	11.3282	4.69669e-12	-0.258669	-0.221719
LOC101929116	chr9	129032403	129038194	129034680	129038125	-1.76467	0.000120075	0.000408009	2.99098	0.00102098	2.43943	0.321397
LMX1B	chr9	129376722	129463311	129456125	129458117	-2.35957	0.000111476	0.000572113	2.04433	0.00902965	-0.84795	0.243608
RALGPS1	chr9	129677053	129985445	129940811	129957369	2.61887	0.145551	0.023695	14.6423	2.2787e-15	-0.910245	-0.924406
RALGPS1	chr9	129677053	129985445	129979725	129981018	2.41778	1.65269	0.309292	14.5789	2.63692e-15	-0.913543	-0.89633
ANGPTL2	chr9	129849628	129885044	129856206	129870193	2.18379	0.0136969	0.00301464	13.2196	6.03133e-14	-1.2521	-0.82467
ANGPTL2	chr9	129849628	129885044	129871060	129884593	1.97166	0.0133694	0.00340866	12.5851	2.59961e-13	-0.720588	-0.725303
SLC2A8	chr9	130159417	130170170	130160391	130162185	2.00323	0.0570098	0.0142206	13.2397	5.75873e-14	-0.960898	-2.06994
LRSAM1	chr9	130213765	130265780	130214579	130216774	1.82957	0.373022	0.104949	13.0994	7.9543e-14	-0.456454	-0.659495
STXBP1	chr9	130374486	130454995	130374720	130413881	-0.788352	0.000716276	0.00123708	2.33679	0.00460477	-1.3034	-0.587949
STXBP1	chr9	130374486	130454995	130423485	130425483	-1.03899	0.000713669	0.00146643	2.40199	0.00396285	-4.03176	-0.455816
STXBP1	chr9	130374486	130454995	130446773	130452965	0.563528	0.0295957	0.0200258	2.71302	0.00193632	-0.16121	0
C9orf117	chr9	130469271	130476303	130469472	130471700	2.74318	0.0205467	0.00306874	12.7947	1.60436e-13	-0.327128	-0.885736
C9orf117	chr9	130469271	130476303	130471973	130472879	2.6479	0.0418843	0.0066827	11.2862	5.17363e-12	-1.06094	-0.852694
C9orf117	chr9	130469271	130476303	130473776	130474098	2.79051	0.0337175	0.00487337	6.1124	7.71978e-07	-1.31207	-0.980934
C9orf117	chr9	130469271	130476303	130474230	130474477	2.23441	0.0251952	0.00535419	5.74194	1.8116e-06	-1.24839	-0.908591
C9orf117	chr9	130469271	130476303	130474629	130474987	3.75473	0.0451088	0.00334175	12.1352	7.32442e-13	-0.874474	-1.05672
C9orf117	chr9	130469271	130476303	130475155	130475298	1.84616	0.0393482	0.010944	4.19713	6.35144e-05	-1.21303	-0.436369
TTC16	chr9	130478358	130493879	130479704	130479907	-3.98803	0.000252092	0.00400013	2.91192	0.00122484	-0.730586	-0.923057
TTC16	chr9	130478358	130493879	130486644	130487034	3.17432	0.010635	0.00117807	2.50992	0.00309086	-2.23644	-0.208763
TTC16	chr9	130478358	130493879	130487177	130488517	-2.09621	0.0228156	0.0975556	13.5437	2.85988e-14	-0.451793	0
SH2D3C	chr9	130500596	130541048	130517584	130523889	3.2189	0.178161	0.019135	14.6423	2.2787e-15	-0.0830259	-0.111634
SH2D3C	chr9	130500596	130541048	130524720	130529179	2.1999	0.30101	0.0655155	14.1182	7.6171e-15	-0.77544	-0.814261
SH2D3C	chr9	130500596	130541048	130533649	130536268	2.47836	0.0753188	0.0135158	12.7028	1.98227e-13	-0.685228	-1.28896
FPGS	chr9	130565137	130576360	130565684	130566563	-0.451469	0.735654	1.00596	5.59376	2.54821e-06	-0.967422	-0.988303
ENG	chr9	130577291	130617052	130578333	130579427	2.43716	1.32204	0.24411	12.2739	5.32287e-13	-0.739829	-1.00211
ENG	chr9	130577291	130617052	130588140	130588788	0.90772	0.083339	0.044422	3.03286	0.000927134	-0.967682	-1.21125
ST6GALNAC6	chr9	130647600	130667627	130661928	130667485	0.70269	0.30796	0.189218	3.14669	0.000713367	-0.561851	-0.915761
PIP5KL1	chr9	130683808	130693076	130684394	130687385	1.73414	0.374954	0.112707	9.78985	1.62239e-10	-0.933603	-1.15494
SLC25A25	chr9	130830479	130871537	130854369	130860760	1.61945	0.0562195	0.0182972	12.6635	2.17007e-13	-0.866961	-0.957038
LCN2	chr9	130911732	130915734	130915406	130915589	4.15285	0.029093	0.00163553	2.38153	0.00415406	-5.35408	0.0840789
DNM1	chr9	130965634	131017527	131013220	131015379	1.05672	0.0153389	0.00737378	3.08099	0.00082987	-0.347305	-0.220467
SWI5	chr9	131038425	131051268	131038682	131038865	0.703189	0.172398	0.105889	3.35111	0.000445542	-1.43159	-0.836534
MIR1268A	chr9	131114326	131424415	131115514	131115693	1.41586	0.321827	0.120616	9.08102	8.29821e-10	-0.142762	-0.0677315
MIR1268A	chr9	131114326	131424415	131361266	131362358	-0.290213	1.34865	1.64916	2.43655	0.00365976	-1.2542	-0.419304
MIR1268A	chr9	131114326	131424415	131369983	131370130	-0.525325	0.454288	0.653837	3.56217	0.000274053	-2.35409	-0.888086
MIR1268A	chr9	131114326	131424415	131370329	131370408	0.69289	1.27176	0.786726	6.75885	1.74242e-07	-1.30399	-0.771481
MIR1268A	chr9	131114326	131424415	131374125	131374387	-2.95687	0.282606	2.19426	14.4525	3.52772e-15	-2.92811	-0.325955
MIR1268A	chr9	131114326	131424415	131386767	131387381	0.543924	0.857355	0.588062	3.67537	0.00021117	-1.66867	-0.960417
MIR1268A	chr9	131114326	131424415	131388258	131388669	-0.840915	0.310596	0.556336	8.41552	3.84128e-09	-2.81052	-0.999865
MIR1268A	chr9	131114326	131424415	131389778	131390203	0.667795	0.989698	0.622983	4.99287	1.01654e-05	-1.52997	-0.920562
MIR1268A	chr9	131114326	131424415	131390222	131392599	0.619139	1.22084	0.794838	4.80041	1.5834e-05	-1.33936	-0.765369
MIR1268A	chr9	131114326	131424415	131394764	131394850	-0.54796	0.654708	0.957193	3.03283	0.000927203	-1.94625	-0.660935
SET	chr9	131445934	131458675	131452306	131453448	0.703521	0.863731	0.530393	7.85271	1.40375e-08	-0.0439465	-0.0270428
PKN3	chr9	131464802	131483199	131465219	131467581	3.51548	0.193818	0.0169485	14.2431	5.71346e-15	-0.0633868	-0.0929153
CCBL1	chr9	131595221	131644354	131595923	131596018	2.913	0.979594	0.13006	11.8145	1.53283e-12	-0.929489	-1.04454
NTMT1	chr9	132371163	132398410	132375531	132375713	-2.61482	0.000358446	0.00219564	2.19486	0.00638464	0.10733	-0.355136
NTMT1	chr9	132371163	132398410	132377927	132381798	-1.25618	0.000584457	0.00139605	3.95571	0.000110735	-0.0229035	-0.566975
NTMT1	chr9	132371163	132398410	132383056	132388431	-1.30631	0.00162504	0.00401887	7.4217	3.78704e-08	0.0119476	0
C9orf50	chr9	132374504	132383055	132375531	132375713	-2.69285	0.000373405	0.00241439	2.19486	0.00638464	-1.25549	-0.71157
C9orf50	chr9	132374504	132383055	132377927	132381798	-1.31765	0.000613188	0.00152843	4.19515	6.38038e-05	-0.707232	-0.775507
PRRX2	chr9	132427920	132484951	132481698	132482874	-1.76645	0.00257625	0.00876479	8.88799	1.29423e-09	-0.367795	0.000609763
GPR107	chr9	132815985	132902448	132876943	132887193	0.612478	0.0927878	0.0606899	6.06762	8.55809e-07	-1.17529	-0.876866
HMCN2	chr9	133028158	133309510	133028417	133046881	-1.3885	0.000411223	0.00107661	3.13027	0.000740846	0.0764829	-1.25684
HMCN2	chr9	133028158	133309510	133046953	133047436	-2.34749	0.000310432	0.00157991	2.15221	0.00704354	0.546857	0.0799627
HMCN2	chr9	133028158	133309510	133047596	133048466	-3.27796	0.000225694	0.00218921	4.54682	2.83912e-05	-0.231282	-0.831083
HMCN2	chr9	133028158	133309510	133057306	133057944	-2.67323	0.000351569	0.0022425	2.94451	0.00113629	-0.291296	-1.16606
HMCN2	chr9	133028158	133309510	133068550	133069089	-3.11082	0.00019743	0.00170555	3.65979	0.000218884	1.00372	-0.41045
HMCN2	chr9	133028158	133309510	133069846	133072190	-1.69914	0.000322716	0.00104788	2.43176	0.00370029	0.463409	-0.76635
HMCN2	chr9	133028158	133309510	133233376	133233776	-3.11781	0.0001	0.000868067	2.12978	0.00741693	-1.69315	-0.891442
HMCN2	chr9	133028158	133309510	133238378	133240100	-2.20872	0.000253361	0.0011712	2.62624	0.00236461	0.648691	0.0893961
HMCN2	chr9	133028158	133309510	133243825	133244956	-2.23198	0.000209636	0.000984827	2.06181	0.00867348	0.881896	0.124592
HMCN2	chr9	133028158	133309510	133248512	133249888	-2.36987	0.000146789	0.000758743	2.85817	0.00138622	1.61807	-1.51786
HMCN2	chr9	133028158	133309510	133250081	133250949	-2.37678	0.000126934	0.00065926	2.06953	0.00852069	2.18241	-0.922667
HMCN2	chr9	133028158	133309510	133251377	133251902	-3.05226	0.000238351	0.00197714	2.25964	0.00549997	0.763415	0.0635374
HMCN2	chr9	133028158	133309510	133257685	133258065	-3.39393	0.0001	0.00105118	2.12978	0.00741693	-1.01735	0.133028
HMCN2	chr9	133028158	133309510	133267506	133268598	-1.77976	0.000450159	0.00154571	2.09446	0.00804521	0.312334	0.0636055
HMCN2	chr9	133028158	133309510	133276335	133278175	-1.78219	0.000236542	0.00081358	2.18727	0.00649732	0.71845	-0.611541
HMCN2	chr9	133028158	133309510	133279263	133280255	-3.44252	0.0001	0.00108718	3.01202	0.000972702	-2.1332	0.123058
HMCN2	chr9	133028158	133309510	133284321	133285957	-3.02127	0.0001	0.000811884	7.44336	3.60282e-08	-0.217979	-1.06414
HMCN2	chr9	133028158	133309510	133298114	133300162	-1.29068	0.000331359	0.000810646	2.13064	0.00740225	0.424919	-1.24775
HMCN2	chr9	133028158	133309510	133305073	133305670	-1.14492	0.000568168	0.00125641	2.08902	0.00814665	-0.380476	-0.58049
HMCN2	chr9	133028158	133309510	133307943	133308734	-2.68305	0.000140539	0.000902563	2.04433	0.00902965	1.75735	-0.763665
ASS1	chr9	133320094	133376661	133320383	133325658	-1.40181	0.000199716	0.000527716	2.17835	0.00663213	-1.11715	-0.399749
LAMC3	chr9	133884504	133968446	133914636	133917023	2.26183	0.00334851	0.000698188	3.75497	0.000175804	-1.5349	0.15327
POMT1	chr9	134378289	134399193	134378701	134379575	1.2782	0.198093	0.0816753	11.0689	8.53227e-12	-0.59956	-1.08601
C9orf171	chr9	135285583	135448706	135285854	135357696	-1.18662	0.00031348	0.000713541	3.15286	0.000703295	-0.41841	-2.4476
C9orf171	chr9	135285583	135448706	135357805	135374081	-1.2702	0.000301381	0.000726918	2.32259	0.00475783	-0.860221	0.0372843
C9orf171	chr9	135285583	135448706	135374182	135374758	-2.90204	0.0001	0.000747484	2.12978	0.00741693	-2.54548	-0.993014
BARHL1	chr9	135457993	135465640	135458651	135462715	0.627126	0.009661	0.00625516	2.72636	0.00187775	-0.424514	-0.553251
GFI1B	chr9	135820932	135867084	135851983	135853893	3.93518	0.00480994	0.000314436	4.73438	1.84342e-05	-0.160972	-1.55622
CELP	chr9	135957926	135962478	135958014	135959842	1.83679	0.0127917	0.00358096	6.12265	7.53955e-07	-1.11099	-0.857853
RALGDS	chr9	135973107	136024607	135996638	136006338	1.62862	0.144865	0.046849	9.51658	3.04384e-10	-0.651935	-1.07165
OBP2B	chr9	136080666	136084637	136082724	136083226	-2.25264	0.000465931	0.00222041	2.22458	0.00596234	0.328365	-0.533877
STKLD1	chr9	136243284	136271220	136244821	136245906	-0.947531	0.0076275	0.0147102	6.71568	1.92451e-07	-1.87318	-0.576276
STKLD1	chr9	136243284	136271220	136260891	136262290	0.382112	0.1009	0.0774223	2.52132	0.00301079	-0.695134	-0.591553
STKLD1	chr9	136243284	136271220	136268142	136268823	0.806107	0.105998	0.0606225	5.4022	3.961e-06	-0.848948	-1.00688
STKLD1	chr9	136243284	136271220	136269173	136269912	0.9621	0.12256	0.0629112	6.81581	1.52823e-07	-0.989519	-1.07982
ADAMTS13	chr9	136279459	136324525	136280132	136282739	-0.237766	0.204635	0.241298	2.61627	0.0024195	-0.274999	-0.131114
ADAMTS13	chr9	136279459	136324525	136283293	136287119	0.622837	0.0724103	0.0470227	3.56217	0.000274053	-0.672155	-0.573576
ADAMTS13	chr9	136279459	136324525	136293892	136295058	1.15319	0.0281032	0.0126361	3.62487	0.00023721	-0.557373	-0.600264
ADAMTS13	chr9	136279459	136324525	136320726	136321190	-0.393938	0.17275	0.226989	2.28767	0.00515617	-0.609181	-0.817127
CACFD1	chr9	136325087	136335909	136325310	136328604	0.640435	0.351364	0.225407	3.99339	0.000101534	-0.562402	-0.828968
ADAMTSL2	chr9	136397286	136440641	136403547	136404892	-1.43282	0.000273365	0.000738016	4.03932	9.13444e-05	-0.271529	0.144569
ADAMTSL2	chr9	136397286	136440641	136421053	136426319	-1.47414	0.000247611	0.000687907	4.05588	8.79266e-05	-0.6766	-0.317319
ADAMTSL2	chr9	136397286	136440641	136435630	136438964	-1.27956	0.000201303	0.000488692	2.8852	0.00130257	-1.55198	0.19899
DBH	chr9	136501485	136524466	136513135	136516755	-2.31714	0.000363307	0.00181052	5.66046	2.18542e-06	-1.91496	-0.357973
DBH	chr9	136501485	136524466	136516900	136517367	-3.84377	0.000214513	0.00307994	4.62437	2.3748e-05	-0.638064	-0.16464
DBH	chr9	136501485	136524466	136517407	136518061	-3.19286	0.000311697	0.00285023	7.14677	7.13231e-08	0.54416	-2.30643
SARDH	chr9	136528684	136605077	136531993	136535705	-2.35055	0.0017387	0.00886773	11.7362	1.83583e-12	-1.95011	-0.491483
SARDH	chr9	136528684	136605077	136597724	136598964	-2.12355	0.0016173	0.0070476	7.58796	2.58251e-08	-0.887199	-0.521638
SARDH	chr9	136528684	136605077	136599326	136603375	-2.24894	0.00165936	0.00788747	10.0768	8.37986e-11	-1.10105	-0.870614
SARDH	chr9	136528684	136605077	136603480	136604814	-1.64161	0.00223021	0.00695859	4.56795	2.7043e-05	-0.674403	-0.999014
WDR5	chr9	137001210	137025094	137001323	137004913	0.686923	0.0589428	0.0366139	6.27095	5.35863e-07	-0.670119	-0.785414
RXRA	chr9	137218309	137332432	137272010	137293477	3.10611	0.0244371	0.00283804	12.2739	5.32287e-13	-0.65578	-0.741865
COL5A1	chr9	137533651	137736688	137650143	137653770	-1.33602	0.000128203	0.000323653	2.21635	0.00607646	-1.97549	0.440653
COL5A1	chr9	137533651	137736688	137660310	137664635	-0.950963	0.0001	0.000193316	3.88769	0.000129512	-3.32773	0.838182
COL5A1	chr9	137533651	137736688	137671993	137674512	-1.51659	0.000116566	0.000333511	2.04433	0.00902965	-4.31067	0.447179
COL5A1	chr9	137533651	137736688	137690308	137693799	-0.990303	0.000363068	0.000721272	2.13247	0.00737105	-0.534376	0.115636
COL5A1	chr9	137533651	137736688	137710610	137710693	-4.26222	0.0001	0.00191892	2.12978	0.00741693	-0.436173	-0.437074
COL5A1	chr9	137533651	137736688	137714880	137715261	-4.44124	0.0001	0.00217243	4.7653	1.71674e-05	-3.5387	0.055152
LOC101448202	chr9	137711261	137764464	137714880	137715261	-4.44124	0.0001	0.00217243	4.7653	1.71674e-05	-2.41965	-0.733438
LOC101448202	chr9	137711261	137764464	137742654	137764394	-1.04785	0.0106815	0.0220835	10.1546	7.00547e-11	-0.0705136	-0.0960889
PPP1R26	chr9	138371648	138380739	138371869	138374528	5.58151	0.0319151	0.000666492	14.2568	5.53557e-15	-0.276968	0.143164
LCN1	chr9	138413284	138418386	138417005	138418189	-2.34679	0.000141606	0.000720339	2.04433	0.00902965	1.7317	0.190007
PAEP	chr9	138453604	138458622	138454740	138456089	-2.17203	0.0001	0.000450657	2.12978	0.00741693	-2.03091	0.33181
LINC01502	chr9	138466771	138478958	138466941	138469195	-0.669259	0.00136029	0.00216321	2.54217	0.00286965	0.0511931	-0.388033
LINC01502	chr9	138466771	138478958	138469327	138473468	-2.00977	0.000139141	0.000560346	3.74606	0.000179449	1.75573	-0.727417
LINC01502	chr9	138466771	138478958	138474856	138476894	-1.64338	0.000119642	0.000373758	2.83148	0.00147407	2.53289	0.373169
KCNT1	chr9	138594031	138684993	138667262	138669183	1.59373	0.0242303	0.00802784	9.87618	1.32992e-10	-0.0106506	0.00133181
KCNT1	chr9	138594031	138684993	138670342	138670533	1.29789	0.0320182	0.0130224	2.49468	0.00320126	-1.27713	-0.993982
KCNT1	chr9	138594031	138684993	138671317	138675869	1.82865	0.054074	0.0152233	12.7619	1.73012e-13	-0.390804	-0.156495
KCNT1	chr9	138594031	138684993	138676465	138676606	1.78998	0.0658646	0.0190465	3.70155	0.000198815	-0.508234	-0.637626
KCNT1	chr9	138594031	138684993	138678368	138679945	1.97202	0.0299663	0.00763828	8.39972	3.98367e-09	-0.119083	-0.060878
KCNT1	chr9	138594031	138684993	138680009	138683642	1.87039	0.0312637	0.00855061	9.99741	1.00597e-10	-1.74649	-0.647936
KCNT1	chr9	138594031	138684993	138683728	138683886	3.3562	0.0285611	0.00278907	5.11004	7.76172e-06	-1.21664	-0.919745
LHX3	chr9	139088096	139096955	139090906	139091523	-1.6441	0.0167023	0.0522033	7.2247	5.96078e-08	-0.448585	-0.329536
LHX3	chr9	139088096	139096955	139091727	139092427	-0.737917	0.0231967	0.0386867	3.25033	0.000561917	-0.958096	-1.49438
LHX3	chr9	139088096	139096955	139095005	139096779	-0.784005	0.0151821	0.0261422	2.35603	0.00440522	-0.0832866	-0.068013
EGFL7	chr9	139553308	139567130	139554083	139557378	-1.29982	0.000556249	0.00136947	3.7383	0.000182683	-0.827266	-0.414487
EGFL7	chr9	139553308	139567130	139560270	139562692	-0.594394	0.000960491	0.00145019	2.10526	0.00784774	-0.690994	0.0335482
EGFL7	chr9	139553308	139567130	139563126	139564057	-1.31543	0.0011234	0.00279586	2.25379	0.00557453	-3.64569	-0.849341
MAMDC4	chr9	139746819	139755251	139747911	139747996	1.06403	0.261849	0.125241	3.53276	0.000293253	-0.870343	-1.08216
LCNL1	chr9	139877445	139880210	139878161	139878941	5.18138	0.0239315	0.000659505	5.9688	1.07448e-06	-0.615843	-1.53379
MAN1B1	chr9	139981379	140003639	139996125	140000576	1.46624	3.64377	1.31877	13.6243	2.37525e-14	-0.835524	-0.903732
NDOR1	chr9	140100119	140113813	140100365	140100683	1.10908	1.00487	0.465847	11.8524	1.40462e-12	-0.345216	-0.548323
CYSRT1	chr9	140119087	140120763	140119686	140120065	1.71615	0.049137	0.0149553	5.34373	4.53182e-06	-0.718831	-1.73834
SLC34A3	chr9	140125209	140131006	140125532	140126112	1.53991	0.03274	0.0112595	5.5594	2.75804e-06	-0.863744	-0.703259
SLC34A3	chr9	140125209	140131006	140126240	140126523	2.78737	0.0460932	0.00667657	9.05075	8.89721e-10	-0.751967	-1.39612
SLC34A3	chr9	140125209	140131006	140127156	140127235	3.82921	0.0293788	0.00206694	3.8737	0.000133753	-0.350725	-0.766348
SLC34A3	chr9	140125209	140131006	140127568	140127660	2.32496	0.0166972	0.00333243	2.98939	0.00102472	-1.32208	-0.93351
SLC34A3	chr9	140125209	140131006	140127857	140128084	2.09922	0.0141532	0.00330312	2.91108	0.0012272	-0.907234	-0.534473
SLC34A3	chr9	140125209	140131006	140128985	140129058	3.56864	0.0216854	0.00182768	3.08137	0.000829137	-0.436425	-1.32789
EXD3	chr9	140201346	140317714	140260814	140260944	1.38976	0.349218	0.133271	6.10801	7.79811e-07	-0.793778	-0.729238
EXD3	chr9	140201346	140317714	140275699	140277764	3.17019	0.0317781	0.00353026	11.3682	4.28372e-12	-1.75721	0.0106341
NOXA1	chr9	140317847	140328858	140318159	140320699	1.44419	0.0349431	0.0128415	7.30998	4.89801e-08	-0.977978	-1.36464
ARRDC1	chr9	140500096	140509812	140500288	140507347	1.3609	0.785296	0.305747	13.5022	3.14614e-14	-0.434016	-0.59421
ARRDC1	chr9	140500096	140509812	140509453	140509525	1.08383	2.61012	1.23139	10.5083	3.10239e-11	-0.854175	-1.02012
TUBBP5	chr9	141044565	141071885	141044761	141068497	3.495	0.0501997	0.00445246	2.1357	0.00731652	-0.458864	-1.54927
